15.978,15.960,15.872,15.991,16.017,15.984,15.960,15.947,15.967,15.751,15.824,15.713
21.410,22.374,22.420,22.037,22.081,22.090,21.623,21.019,21.984,23.514,21.911,22.832
178.241,179.486,180.160,178.035,178.249,177.900,178.627,179.292,179.270,186.940,180.146,184.745
69.079,69.599,69.621,69.616,69.683,69.415,69.132,69.074,69.303,70.277,68.986,69.573
127.972,127.917,127.889,128.223,128.300,127.861,128.035,128.057,128.113,127.919,127.824,128.080
199.416,199.512,199.402,199.931,200.150,199.345,199.539,199.604,199.934,199.451,199.246,199.874
-4.253,-4.254,-4.288,-4.413,-4.443,-4.227,-4.304,-4.264,-4.310,-4.279,-4.216,-4.395
54.537,56.010,56.271,55.504,55.573,55.537,54.782,54.495,55.124,57.979,55.396,56.318
29.850,29.843,29.793,29.914,29.931,29.818,29.863,29.897,29.908,29.838,29.803,29.843
38.671,38.651,38.595,38.752,38.786,38.624,38.683,38.716,38.723,38.647,38.586,38.672
17.824,17.780,17.736,17.763,17.760,17.777,17.819,17.881,17.838,17.771,17.801,17.759
64.457,65.309,65.060,64.851,64.913,64.984,64.876,64.812,65.362,65.420,64.811,65.710
29.876,29.868,29.822,29.941,29.959,29.843,29.891,29.920,29.933,29.864,29.825,29.871
17.841,17.796,17.750,17.781,17.778,17.796,17.834,17.900,17.852,17.788,17.819,17.775
40.013,39.994,39.942,40.099,40.136,39.962,40.029,40.053,40.067,39.996,39.920,40.020
22.653,22.665,22.621,22.700,22.706,22.632,22.664,22.686,22.707,22.659,22.634,22.647
19.030,18.989,18.941,18.977,18.976,18.987,19.022,19.081,19.038,18.982,19.000,18.960
140.932,141.665,141.549,141.349,141.518,141.068,139.184,141.176,139.639,142.562,141.117,142.890
116.324,116.332,116.496,116.702,116.763,116.278,119.330,116.320,119.380,116.566,116.189,116.569
23.357,23.432,23.375,23.416,23.451,23.397,17.147,23.331,17.184,23.414,23.314,23.362
152.974,152.972,153.027,153.432,153.569,152.808,152.978,152.984,153.136,153.304,152.694,153.369
125.439,125.561,125.372,125.041,125.092,125.173,125.748,126.131,125.969,126.488,125.949,126.553
138.257,138.448,138.371,137.748,137.853,137.793,138.611,139.417,138.896,140.497,139.201,140.310
117.582,118.115,118.118,117.668,117.789,117.513,117.854,118.385,118.220,119.924,117.882,120.264
107.550,108.231,108.346,109.145,109.258,108.437,107.475,106.844,107.616,106.979,107.032,106.140
52.277,52.368,52.364,52.370,52.417,52.243,52.295,52.381,52.384,52.831,52.323,52.641
27.380,27.077,27.023,27.166,27.202,27.054,27.314,27.516,27.262,26.925,27.193,27.118
143.018,143.143,143.115,143.260,143.299,143.076,143.049,143.013,143.083,143.144,142.973,143.104
142.742,143.085,142.841,142.947,143.101,142.759,142.984,142.900,143.243,143.244,142.752,143.527
130.981,131.064,130.980,131.161,131.245,130.936,131.089,131.116,131.231,131.129,130.914,131.290
130.022,130.063,129.992,130.308,130.408,129.939,130.126,130.195,130.303,130.107,129.891,130.299
127.020,127.039,126.984,127.308,127.392,126.939,127.098,127.161,127.247,127.049,126.896,127.212
24.228,24.365,24.329,24.334,24.363,24.326,24.224,24.137,24.279,24.343,24.227,24.290
51.854,52.013,52.049,52.119,52.178,51.887,51.867,51.877,52.008,52.347,52.030,52.318
16.658,16.613,16.537,16.572,16.577,16.598,16.672,16.726,16.687,16.589,16.597,16.557
